band_gap,src
0.7469999999999999,OQMD
1.1989999999999998,OQMD
0.815,OQMD
0.9059999999999997,OQMD
1.9029999999999996,OQMD
1.8649999999999998,OQMD
2.024,OQMD
0.6909999999999998,OQMD
1.4740000000000002,OQMD
3.891,OQMD
0.2721,MP
0.7190000000000003,OQMD
1.4260000000000002,OQMD
0.746,OQMD
2.027,OQMD
2.205,OQMD
1.2439999999999998,OQMD
1.0430000000000001,OQMD
0.3520000000000003,OQMD
4.326,JARVIS
2.3129999999999997,OQMD
0.535399999999999,MP
3.0620000000000003,OQMD
2.248999999999999,MP
0.7459999999999996,OQMD
1.4929999999999994,OQMD
0.7410000000000001,MP
1.875,OQMD
0.254,OQMD
4.026999999999999,OQMD
1.8740000000000006,OQMD
0.3290000000000002,OQMD
0.77,OQMD
1.2359999999999998,OQMD
1.0759999999999996,OQMD
0.5580000000000003,OQMD
1.2530000000000006,OQMD
0.9356999999999991,MP
1.133,OQMD
1.246,OQMD
1.4560000000000004,OQMD
3.767,OQMD
3.751,OQMD
1.0279999999999996,OQMD
2.061,OQMD
2.058,OQMD
2.297,OQMD
1.6819999999999995,OQMD
0.7073,MP
2.3249999999999993,OQMD
2.379,OQMD
0.9619999999999997,OQMD
2.5060000000000002,OQMD
1.699,JARVIS
2.7318,MP
3.4589999999999996,OQMD
2.572,OQMD
0.9750000000000001,OQMD
1.6460000000000004,OQMD
0.5049999999999999,OQMD
1.4010000000000002,OQMD
1.262,OQMD
0.323,OQMD
2.6949999999999994,OQMD
2.1220000000000003,OQMD
1.2619999999999996,OQMD
1.6440000000000001,OQMD
0.726999999999999,OQMD
3.4493,MP
0.42700000000000005,OQMD
0.41800000000000015,OQMD
1.7570000000000001,OQMD
2.4739999999999998,OQMD
3.493,OQMD
2.293,OQMD
1.382,OQMD
0.435,OQMD
2.215,OQMD
0.7810000000000006,OQMD
0.373,OQMD
2.0749999999999997,OQMD
1.3580000000000005,OQMD
0.604,OQMD
4.101999999999999,OQMD
1.021,OQMD
2.438,OQMD
1.169,OQMD
3.9433,MP
2.1350000000000002,OQMD
0.254,OQMD
1.5710000000000002,OQMD
0.3480000000000003,OQMD
1.9020000000000001,OQMD
1.2429999999999999,OQMD
0.37200000000000033,OQMD
3.3390000000000004,OQMD
1.762,OQMD
1.0519999999999996,OQMD
1.4610000000000003,OQMD
1.4640000000000004,OQMD
0.978,OQMD
2.226,OQMD
4.401,OQMD
1.784,OQMD
3.113299999999999,MP
2.063,MP
0.5340000000000003,OQMD
3.1000000000000005,OQMD
0.4209999999999998,OQMD
0.2799999999999998,OQMD
2.149,OQMD
0.9570000000000003,OQMD
1.1660000000000004,OQMD
1.52,OQMD
1.3860000000000006,OQMD
2.072,OQMD
2.7209999999999996,OQMD
5.458,OQMD
0.31099999999999994,OQMD
2.261,OQMD
1.3500000000000005,OQMD
2.151,OQMD
2.691,OQMD
0.6669999999999998,OQMD
0.3769999999999998,OQMD
0.1077,MP
3.024,OQMD
2.6529999999999996,OQMD
1.0910000000000002,OQMD
0.684,OQMD
2.0220000000000002,OQMD
1.1499999999999995,OQMD
0.06130000000000001,MP
1.251,OQMD
0.8980000000000006,OQMD
2.988,OQMD
1.238,OQMD
0.4240000000000004,OQMD
0.25700000000000056,OQMD
2.065,OQMD
1.375,OQMD
0.32699999999999996,OQMD
1.3940000000000001,OQMD
3.1627,MP
1.252,OQMD
3.447999999999999,MP
2.345,OQMD
1.218,OQMD
3.4065,MP
2.0110000000000006,OQMD
1.211199999999999,MP
0.375,OQMD
2.955,OQMD
1.2970000000000006,OQMD
3.46,OQMD
2.511,OQMD
1.3860000000000006,OQMD
1.4480000000000004,OQMD
0.5192999999999991,MP
2.081,OQMD
1.073,OQMD
1.101,OQMD
1.0590000000000002,OQMD
1.0259999999999998,OQMD
2.2572,MP
2.3627000000000002,MP
1.4859999999999998,OQMD
3.543299999999999,MP
0.505,OQMD
3.471,OQMD
2.757,OQMD
3.1990000000000003,OQMD
2.5744,MP
3.0959999999999996,OQMD
2.0229999999999997,OQMD
2.1069999999999998,OQMD
0.3210000000000002,OQMD
0.43,OQMD
1.9060000000000001,OQMD
2.0059999999999993,OQMD
2.855,OQMD
2.2920000000000003,OQMD
3.268,OQMD
3.2489999999999997,OQMD
1.2750000000000004,OQMD
2.8639999999999994,OQMD
3.483,OQMD
3.225,OQMD
2.263,OQMD
1.2590000000000003,OQMD
3.0519999999999996,OQMD
0.31999999999999995,OQMD
1.0,OQMD
3.069,OQMD
2.6734,MP
1.4780000000000002,OQMD
2.14,OQMD
3.202,JARVIS
0.375,OQMD
2.355,OQMD
4.605699999999999,MP
1.0659999999999998,OQMD
0.8220000000000001,OQMD
3.4560000000000004,OQMD
0.8330000000000002,OQMD
1.988999999999999,MP
0.48550000000000004,MP
0.85,JARVIS
0.2549999999999999,OQMD
1.5910000000000002,OQMD
0.3250000000000002,OQMD
1.2589999999999995,OQMD
1.455,MP
4.678000000000001,OQMD
0.8668,MP
0.8719999999999999,OQMD
3.6430000000000002,OQMD
2.646,OQMD
1.3980000000000001,OQMD
2.225,OQMD
0.7749999999999999,OQMD
0.8680000000000003,OQMD
1.6,OQMD
2.1619999999999995,OQMD
0.3680000000000003,OQMD
4.118,OQMD
0.45500000000000007,OQMD
3.8149999999999995,OQMD
2.236999999999999,OQMD
3.447,OQMD
2.302,OQMD
2.112,OQMD
0.25100000000000033,OQMD
3.261,OQMD
1.251,OQMD
1.2430000000000003,OQMD
2.8502,MP
0.21799999999999997,OQMD
3.522,OQMD
0.9001999999999991,MP
2.698,OQMD
4.710000000000001,OQMD
0.467000000000001,OQMD
0.3360000000000003,OQMD
1.831,OQMD
0.502599999999999,MP
0.6150000000000002,OQMD
2.159,OQMD
1.867,OQMD
1.099,OQMD
1.9490000000000003,OQMD
1.629,OQMD
0.9630999999999991,MP
1.0389,MP
1.4300000000000002,OQMD
1.0990000000000002,OQMD
1.5340000000000003,OQMD
3.157,OQMD
0.266,JARVIS
1.2280000000000006,OQMD
3.8279999999999994,OQMD
2.2769999999999997,OQMD
0.43299999999999983,OQMD
2.104,OQMD
0.5029999999999997,OQMD
3.335,OQMD
0.8029999999999999,OQMD
3.4861,MP
2.1459999999999995,OQMD
1.966,OQMD
3.3810000000000002,OQMD
1.3650000000000002,OQMD
2.1510000000000002,OQMD
2.1509,MP
1.6620000000000008,OQMD
3.2619999999999996,OQMD
2.3970000000000002,OQMD
3.048,OQMD
1.4649999999999999,OQMD
3.1149999999999993,OQMD
0.5680000000000001,OQMD
2.8389999999999995,OQMD
0.8999999999999999,OQMD
0.9299999999999997,OQMD
2.808,OQMD
0.375,OQMD
2.1890000000000005,OQMD
2.0910000000000006,OQMD
4.03,OQMD
3.519,OQMD
2.892899999999999,MP
2.293,JARVIS
1.6364,MP
3.56,OQMD
1.2950000000000008,OQMD
1.1590000000000007,OQMD
0.2629999999999999,OQMD
4.518000000000001,OQMD
0.34499999999999975,OQMD
2.414,OQMD
1.271,OQMD
1.1969999999999992,OQMD
2.171,OQMD
2.0700000000000003,OQMD
0.4039999999999999,OQMD
2.8499999999999996,OQMD
0.763,OQMD
0.32,OQMD
4.7103,MP
1.6795,MP
0.26700000000000035,OQMD
3.477,OQMD
3.304,OQMD
2.3200000000000003,OQMD
1.678,OQMD
3.467,OQMD
0.4499999999999993,OQMD
1.2320000000000002,OQMD
2.6220000000000003,OQMD
0.3406,MP
3.131399999999999,MP
2.1540000000000004,OQMD
0.45500000000000007,OQMD
2.7922000000000002,MP
0.2929999999999997,OQMD
1.854,OQMD
1.1277,MP
1.3510000000000004,OQMD
2.7429999999999994,OQMD
2.7060000000000004,OQMD
1.2220000000000004,OQMD
1.963,OQMD
0.71,OQMD
2.136,OQMD
1.7910000000000004,OQMD
1.6740000000000004,OQMD
0.4029999999999996,OQMD
0.538,OQMD
3.634,OQMD
1.242,OQMD
0.3540000000000001,OQMD
0.5250000000000004,OQMD
3.2397,MP
1.245,OQMD
3.4542,MP
1.3182,MP
0.5700000000000003,OQMD
2.408,OQMD
3.296,OQMD
3.291,OQMD
2.1188,MP
2.2449999999999997,OQMD
1.903,OQMD
1.484,OQMD
0.931,OQMD
1.4605000000000001,MP
3.223099999999999,MP
2.3019999999999996,OQMD
2.409,OQMD
0.39300000000000024,OQMD
2.0040000000000004,OQMD
3.1860000000000004,OQMD
2.326,OQMD
3.004,OQMD
1.1639999999999997,OQMD
2.207,OQMD
0.621,OQMD
1.646099999999999,MP
2.8440000000000003,OQMD
3.013,OQMD
1.1049999999999995,OQMD
1.9809999999999999,OQMD
3.785,OQMD
1.7569999999999997,OQMD
1.1910000000000003,OQMD
1.8530000000000002,OQMD
0.871,OQMD
0.35999999999999943,OQMD
2.1328,MP
1.6491999999999991,MP
3.265,OQMD
3.059,OQMD
3.0761,MP
2.4430000000000005,OQMD
0.4490000000000003,OQMD
2.305,OQMD
1.8890000000000002,OQMD
1.8550000000000004,OQMD
0.6130000000000004,OQMD
1.891,OQMD
0.732,OQMD
3.1479999999999997,OQMD
0.9709999999999999,OQMD
2.3109999999999995,OQMD
3.6138,MP
1.6700000000000008,OQMD
3.964,OQMD
1.1799999999999997,OQMD
2.3389999999999995,OQMD
1.069,OQMD
0.45699999999999985,OQMD
2.2800000000000002,OQMD
2.373,OQMD
1.4619999999999997,OQMD
4.276199999999999,MP
2.843,OQMD
3.1457,MP
0.45699999999999985,OQMD
1.7039999999999997,OQMD
1.0396,MP
0.7869999999999995,OQMD
2.4060000000000006,OQMD
1.2359999999999998,OQMD
2.0690000000000004,OQMD
1.686499999999999,MP
1.960399999999999,MP
2.4000000000000004,OQMD
1.298,OQMD
2.291,OQMD
2.525,OQMD
2.7630000000000003,OQMD
2.2700000000000005,OQMD
1.649,OQMD
1.712,OQMD
0.315,OQMD
1.2329999999999997,OQMD
0.8969999999999998,OQMD
0.31,OQMD
1.8579999999999997,OQMD
1.1470000000000002,OQMD
3.4899999999999993,OQMD
1.8649999999999998,OQMD
1.7565,MP
1.64,OQMD
0.8179999999999996,OQMD
2.094,OQMD
2.958,OQMD
1.378899999999999,MP
1.0869999999999997,OQMD
0.5099999999999998,OQMD
0.6110000000000002,OQMD
0.4449999999999994,OQMD
1.451,OQMD
0.4161,MP
0.8499999999999996,OQMD
1.2499999999999996,OQMD
0.629,OQMD
1.429999999999999,MP
2.6489999999999996,OQMD
3.024,OQMD
0.26200000000000045,OQMD
3.4859999999999998,OQMD
0.891,OQMD
1.0470000000000006,OQMD
3.0780000000000003,OQMD
1.7499999999999996,OQMD
2.846,OQMD
0.34799999999999986,OQMD
1.242,OQMD
0.31700000000000017,OQMD
1.8689999999999998,OQMD
2.404,OQMD
0.41800000000000015,OQMD
2.176,OQMD
1.65,OQMD
4.906,OQMD
2.8229999999999995,OQMD
1.3959999999999995,OQMD
2.724199999999999,MP
1.6360000000000001,OQMD
3.037,OQMD
2.3970000000000002,OQMD
0.8760000000000003,OQMD
2.4770000000000003,OQMD
0.8969999999999998,OQMD
1.0550000000000002,OQMD
1.255,OQMD
2.3110000000000004,OQMD
0.7450000000000001,OQMD
0.6013,AFLOW
0.738,OQMD
0.8220000000000001,OQMD
0.215999999999999,OQMD
0.694,OQMD
4.7989999999999995,OQMD
1.5790000000000002,OQMD
3.113,OQMD
4.828,OQMD
3.3609999999999998,OQMD
2.1601,MP
1.9649999999999999,OQMD
1.5931000000000002,MP
1.12,OQMD
2.933,MP
3.602,OQMD
2.411,OQMD
0.4660000000000002,OQMD
1.21,OQMD
1.1920000000000002,OQMD
4.401,OQMD
0.25900000000000034,OQMD
1.741,OQMD
2.2249999999999996,OQMD
0.45299999999999985,OQMD
0.20399999999999902,MP
2.3409999999999997,OQMD
0.879,OQMD
0.321,OQMD
3.5220000000000002,OQMD
3.2520000000000002,OQMD
1.2890000000000001,OQMD
1.6100000000000003,OQMD
0.9339999999999997,OQMD
4.438000000000001,OQMD
0.247,OQMD
0.304,OQMD
2.234,OQMD
1.8130000000000006,OQMD
0.9270000000000005,OQMD
0.5270000000000001,OQMD
0.4770000000000003,OQMD
1.779,OQMD
2.825,OQMD
2.6390000000000002,OQMD
0.665,OQMD
1.6680000000000001,OQMD
2.797,OQMD
2.0748,MP
1.3600000000000003,OQMD
0.802,OQMD
2.008,OQMD
2.8160000000000003,OQMD
1.7239999999999993,OQMD
0.9950000000000001,OQMD
2.9460000000000006,OQMD
2.536299999999999,MP
0.568000000000001,OQMD
0.7460000000000004,OQMD
2.034,OQMD
0.39200000000000035,OQMD
0.8879999999999999,OQMD
1.9290000000000003,OQMD
2.852,OQMD
0.31599999999999984,OQMD
1.5949999999999998,OQMD
1.1639999999999997,OQMD
0.055600000000000004,MP
2.824,OQMD
2.003,OQMD
1.653,OQMD
1.1520000000000001,OQMD
2.262,OQMD
1.328,OQMD
2.1449999999999996,OQMD
1.9020000000000001,OQMD
1.2400000000000002,OQMD
0.9460000000000006,OQMD
2.527,OQMD
1.550599999999999,MP
2.9162,MP
2.836,OQMD
1.069,OQMD
2.128,OQMD
3.027,OQMD
1.7199999999999998,OQMD
0.41000000000000014,OQMD
1.8899999999999997,OQMD
1.0110000000000001,OQMD
0.9373,MP
0.7050000000000001,OQMD
2.046,OQMD
0.7520000000000002,OQMD
0.7589999999999999,OQMD
1.5110000000000001,OQMD
4.508,OQMD
1.9480000000000004,OQMD
3.656,OQMD
1.9055,MP
1.2730000000000006,OQMD
4.82,OQMD
1.1950000000000003,OQMD
0.4790000000000001,OQMD
3.453,OQMD
1.4509999999999996,OQMD
0.286,OQMD
0.8239999999999998,OQMD
0.2853,AFLOW
2.288,OQMD
0.31499999999999995,OQMD
0.3520000000000003,OQMD
3.579,OQMD
4.2490000000000006,OQMD
1.8810000000000002,OQMD
2.238,OQMD
4.362999999999999,MP
0.645,OQMD
0.9800000000000004,OQMD
0.6960000000000002,OQMD
3.035,OQMD
4.729699999999999,MP
3.1409999999999996,OQMD
0.6180000000000003,OQMD
0.598,JARVIS
0.3580000000000001,OQMD
3.314,OQMD
3.1711,MP
0.283,OQMD
0.9329999999999998,OQMD
1.6718000000000002,MP
4.008,OQMD
0.524,OQMD
1.9089999999999998,OQMD
1.0350000000000001,OQMD
1.3039999999999994,OQMD
1.835,OQMD
0.4090000000000007,OQMD
1.237,OQMD
2.554,OQMD
0.3019999999999996,OQMD
1.5959999999999996,OQMD
1.1159999999999997,OQMD
0.6759999999999997,OQMD
1.8200000000000003,OQMD
3.3010000000000006,OQMD
1.2230000000000003,OQMD
3.127,OQMD
1.411,OQMD
0.492,OQMD
1.274,OQMD
2.464,OQMD
1.7519999999999998,OQMD
1.4690000000000003,OQMD
0.7329999999999997,OQMD
0.3500000000000001,OQMD
2.238,OQMD
1.258499999999999,MP
0.859,OQMD
1.1960000000000006,OQMD
0.587,OQMD
2.4589999999999996,OQMD
0.8040000000000003,OQMD
0.6619,AFLOW
0.8970000000000002,OQMD
2.508,OQMD
0.405,OQMD
2.052,OQMD
1.854,OQMD
1.735,OQMD
3.6470000000000002,OQMD
2.343,OQMD
0.7189000000000001,MP
0.526,OQMD
0.333,OQMD
2.211,OQMD
3.162,OQMD
0.8469999999999995,OQMD
2.032,OQMD
0.7360000000000002,OQMD
0.662,JARVIS
3.879399999999999,MP
1.257,OQMD
2.9166,MP
1.2730000000000001,OQMD
3.461,OQMD
2.234,OQMD
2.211,OQMD
3.556,OQMD
0.40090000000000003,MP
1.048,OQMD
1.4720000000000004,OQMD
1.2039999999999997,OQMD
1.5158,MP
0.8770000000000002,OQMD
0.748,OQMD
0.4300000000000006,OQMD
3.269,OQMD
1.258,OQMD
1.6039999999999996,OQMD
1.6958000000000002,MP
1.5030000000000001,OQMD
0.7410000000000001,OQMD
1.6959999999999997,OQMD
1.5590000000000002,OQMD
1.6719999999999997,OQMD
0.373,OQMD
4.2332,MP
0.7379999999999995,OQMD
1.0200000000000005,OQMD
1.9370000000000003,OQMD
4.16,OQMD
3.067,OQMD
0.5089999999999999,OQMD
1.017,OQMD
4.15,OQMD
0.105,JARVIS
1.234,OQMD
0.9950000000000001,OQMD
1.3470000000000004,OQMD
2.2030000000000003,OQMD
2.2020000000000004,OQMD
1.3812,MP
4.5136,MP
2.1629999999999994,OQMD
2.071,OQMD
2.868,OQMD
0.3460000000000001,OQMD
0.30699999999999994,OQMD
2.2199999999999998,OQMD
1.67,OQMD
0.269499999999999,MP
1.601,OQMD
2.1020000000000003,OQMD
1.6032000000000002,MP
0.31099999999999994,OQMD
1.643,OQMD
0.698,OQMD
1.2199999999999998,OQMD
1.0652,MP
1.8570000000000002,OQMD
1.799,OQMD
0.6169999999999998,OQMD
0.35599999999999987,OQMD
0.9219999999999997,OQMD
1.715,OQMD
3.5809999999999995,OQMD
0.5429999999999997,OQMD
2.837,OQMD
2.696,OQMD
2.8810000000000002,OQMD
3.129199999999999,MP
3.2430000000000003,OQMD
1.6879999999999997,OQMD
3.0140000000000002,OQMD
0.524,OQMD
0.463,OQMD
1.1580000000000004,OQMD
2.0619999999999994,OQMD
1.0189999999999997,OQMD
1.5939999999999999,OQMD
0.529,OQMD
0.26700000000000035,OQMD
1.66,OQMD
1.8279999999999994,OQMD
0.7370000000000001,OQMD
1.1979999999999995,OQMD
3.800099999999999,MP
1.357,OQMD
3.271,OQMD
0.4129999999999998,OQMD
1.79,JARVIS
2.048,OQMD
0.637,OQMD
2.843,OQMD
1.036,OQMD
2.08,OQMD
2.8919999999999995,OQMD
0.6710000000000003,OQMD
2.2435,MP
4.268,OQMD
1.7970000000000002,OQMD
1.2190000000000003,OQMD
2.0229999999999997,OQMD
3.307599999999999,MP
1.2726,AFLOW
0.8819999999999997,OQMD
4.2872,MP
1.2570000000000001,OQMD
0.7180000000000002,OQMD
2.4696,MP
1.839999999999999,OQMD
1.1550000000000002,OQMD
3.0050000000000003,OQMD
0.5909999999999997,OQMD
0.6000000000000001,OQMD
1.13,OQMD
2.7420000000000004,OQMD
0.24369999999999903,MP
1.571,OQMD
1.418,JARVIS
4.195,OQMD
0.38260000000000005,MP
0.6949999999999991,MP
2.987299999999999,MP
1.7270000000000003,OQMD
2.1109999999999998,OQMD
1.755,OQMD
0.367,OQMD
1.5939999999999994,OQMD
2.338,OQMD
0.536,OQMD
3.865,OQMD
2.978,OQMD
2.9219999999999997,OQMD
0.9430000000000005,OQMD
0.31399999999999917,OQMD
2.093000000000001,OQMD
0.5019999999999998,OQMD
4.4939,MP
3.78,OQMD
1.1920000000000002,OQMD
1.798,OQMD
1.6719999999999997,OQMD
2.4339999999999997,OQMD
0.3290000000000002,OQMD
1.79,OQMD
1.0129999999999995,OQMD
2.263,OQMD
3.1210000000000004,OQMD
0.44499999999999984,OQMD
1.3519999999999999,OQMD
1.9530000000000003,OQMD
1.7639999999999993,OQMD
3.6670000000000003,OQMD
1.279,OQMD
1.238,OQMD
3.272,OQMD
5.359,MP
2.881,OQMD
3.3950000000000005,OQMD
2.2690000000000006,OQMD
1.4521,MP
0.747999999999999,OQMD
0.4670000000000001,OQMD
0.9010000000000002,OQMD
0.8150000000000004,OQMD
1.0430000000000001,OQMD
1.9860000000000007,OQMD
0.6290000000000013,OQMD
1.427,OQMD
3.1559999999999997,OQMD
1.3609999999999998,OQMD
4.151,OQMD
0.859,OQMD
1.971,OQMD
1.1640000000000006,OQMD
2.2170000000000005,OQMD
3.026,OQMD
1.5649999999999995,OQMD
0.8380000000000001,OQMD
2.04,OQMD
0.27600000000000025,OQMD
1.8729999999999998,OQMD
1.7079999999999997,OQMD
0.285,OQMD
0.7800000000000002,OQMD
3.6877,MP
2.613,OQMD
2.358,OQMD
1.0479999999999996,OQMD
2.282,OQMD
2.341,OQMD
0.3340000000000001,OQMD
1.3859999999999997,OQMD
0.5759999999999996,OQMD
3.6389999999999993,OQMD
0.258,OQMD
1.452,OQMD
1.8819999999999997,OQMD
1.585,OQMD
0.788,OQMD
3.1849999999999996,OQMD
0.17869999999999903,MP
0.41000000000000014,OQMD
2.634,OQMD
2.3049999999999997,OQMD
3.881,OQMD
3.635099999999999,MP
2.0839999999999996,OQMD
1.044,OQMD
0.8320000000000003,OQMD
1.302,OQMD
1.0673,MP
2.467399999999999,MP
1.38,OQMD
1.217,OQMD
0.485,OQMD
1.254,OQMD
1.6880000000000006,OQMD
1.9560000000000004,OQMD
1.7409999999999997,OQMD
1.7341000000000002,MP
0.695,OQMD
2.888,OQMD
2.864,OQMD
1.8660000000000005,OQMD
0.257,OQMD
0.964,OQMD
2.2689999999999997,OQMD
1.4779999999999998,OQMD
3.708,OQMD
0.3560000000000003,OQMD
3.617799999999999,MP
1.8979999999999997,OQMD
2.9428,MP
1.7280000000000006,OQMD
2.3979999999999997,OQMD
1.0389999999999997,OQMD
0.5216000000000001,MP
1.15,OQMD
1.9019999999999997,OQMD
0.9260000000000002,OQMD
2.255,OQMD
1.569,MP
2.083,OQMD
3.0040000000000004,OQMD
1.323,OQMD
1.0330000000000004,OQMD
3.389,OQMD
3.711999999999999,MP
0.7739999999999996,OQMD
3.13,OQMD
0.169499999999999,MP
0.21299999999999963,OQMD
1.262,OQMD
0.254,OQMD
4.15,OQMD
1.1419999999999995,OQMD
2.034,OQMD
2.254099999999999,MP
1.0970000000000004,OQMD
1.150599999999999,MP
1.755199999999999,MP
1.968,OQMD
0.5670000000000002,OQMD
0.7310000000000003,OQMD
3.504,OQMD
0.9329999999999998,OQMD
2.8373,MP
1.912,OQMD
3.4589999999999996,OQMD
1.6359999999999997,OQMD
1.2239999999999998,OQMD
1.8789999999999996,OQMD
3.6029999999999998,OQMD
1.024,OQMD
1.6329999999999996,OQMD
3.297,OQMD
3.294,OQMD
0.39699999999999935,OQMD
4.022,OQMD
2.8059999999999996,OQMD
2.87,OQMD
4.372,OQMD
1.0010000000000003,OQMD
1.5309999999999997,OQMD
0.37399999999999967,OQMD
4.0225,MP
2.8880000000000003,OQMD
2.279,OQMD
3.2619999999999996,OQMD
1.0170000000000003,OQMD
2.3520000000000003,OQMD
1.6749999999999998,OQMD
3.447,OQMD
2.683,OQMD
1.008,OQMD
1.0899999999999999,OQMD
1.017,OQMD
1.6669999999999998,OQMD
0.845,OQMD
0.42240000000000005,MP
0.9489999999999998,OQMD
3.2929999999999997,OQMD
3.778,OQMD
2.317,OQMD
0.318,OQMD
0.415,OQMD
2.29,OQMD
2.08,OQMD
3.625,OQMD
0.2550000000000001,OQMD
2.4850000000000003,OQMD
2.354,OQMD
2.024,OQMD
1.12,OQMD
1.0899999999999999,OQMD
0.6100000000000001,OQMD
1.037,OQMD
1.646,OQMD
1.1989999999999998,OQMD
2.4999000000000002,MP
1.9129999999999998,OQMD
0.6180000000000003,OQMD
1.354,OQMD
0.7460000000000004,OQMD
1.1620000000000001,OQMD
0.658999999999999,OQMD
0.14720000000000003,MP
3.7912,MP
1.979,OQMD
2.269,OQMD
1.7759999999999998,OQMD
0.3180000000000005,OQMD
0.16110000000000002,MP
0.9251,MP
0.6100000000000003,OQMD
1.1340000000000003,OQMD
3.278,OQMD
1.8419999999999996,OQMD
2.6872,MP
0.5730000000000004,OQMD
2.734,OQMD
1.443,OQMD
0.813,OQMD
3.3949999999999996,OQMD
2.0429999999999997,OQMD
1.7720000000000002,OQMD
0.863,OQMD
3.5852,MP
1.621,OQMD
2.2140000000000004,OQMD
4.0009999999999994,OQMD
3.114,OQMD
2.4920000000000004,OQMD
0.0659,MP
2.851,OQMD
0.3639999999999999,OQMD
1.6440000000000001,OQMD
1.1223,AFLOW
1.464,OQMD
3.3329999999999997,OQMD
0.08410000000000001,MP
2.8210000000000006,OQMD
2.2209999999999996,OQMD
0.34199999999999964,OQMD
4.2459999999999996,OQMD
2.355,OQMD
0.9110000000000005,OQMD
1.258,OQMD
2.3400000000000003,OQMD
0.38,OQMD
3.508,OQMD
2.204,OQMD
0.7109999999999999,OQMD
0.9139999999999997,OQMD
0.44660000000000005,MP
2.465,OQMD
2.2439999999999998,OQMD
0.7670000000000003,OQMD
2.891,OQMD
1.673,OQMD
1.0300000000000002,OQMD
3.8289999999999997,OQMD
1.5599999999999996,OQMD
1.459,OQMD
0.7955000000000001,MP
0.6550000000000002,OQMD
0.6239999999999997,OQMD
1.2349999999999994,OQMD
2.088,OQMD
1.0109999999999997,OQMD
2.642,OQMD
2.236,OQMD
2.8289999999999997,OQMD
3.6402,MP
2.1279999999999997,OQMD
1.8119999999999998,OQMD
1.0110000000000001,OQMD
1.8680000000000003,OQMD
0.654,OQMD
2.368,OQMD
1.165,OQMD
0.6719999999999997,OQMD
2.012,OQMD
0.07339999999999901,MP
1.2129999999999996,OQMD
0.7050000000000001,OQMD
1.072,OQMD
1.092,OQMD
1.8330000000000002,OQMD
3.678,OQMD
4.077999999999999,OQMD
2.794,OQMD
2.915,JARVIS
0.7749999999999999,OQMD
0.733,OQMD
0.258499999999999,MP
1.8809999999999998,OQMD
1.5739999999999998,OQMD
0.8259999999999996,OQMD
3.726,OQMD
1.968,OQMD
0.30400000000000027,OQMD
0.986,JARVIS
2.7220000000000004,OQMD
1.6300000000000008,OQMD
0.4750000000000001,OQMD
0.603,OQMD
1.1520000000000001,OQMD
3.9722,MP
2.006,OQMD
3.621299999999999,MP
0.251,OQMD
1.8973,MP
0.2610000000000001,OQMD
1.061,OQMD
2.267,OQMD
0.8499999999999996,OQMD
2.5170000000000003,OQMD
3.1870000000000003,OQMD
0.6199999999999997,OQMD
3.587,OQMD
0.6789999999999998,OQMD
0.6520000000000001,OQMD
2.0959999999999996,OQMD
1.117,OQMD
1.0350000000000001,OQMD
3.477,OQMD
3.3329999999999997,OQMD
1.682,OQMD
0.7570000000000001,OQMD
0.822,OQMD
3.0039999999999996,OQMD
1.6729999999999996,OQMD
1.432,OQMD
1.4819999999999998,OQMD
1.4678,MP
1.8069999999999995,OQMD
3.744,OQMD
1.814,OQMD
1.88,OQMD
1.4789999999999992,OQMD
2.3369999999999997,OQMD
1.2759999999999998,OQMD
2.2711,MP
0.4918,AFLOW
3.5065,MP
1.431,OQMD
1.0169999999999995,OQMD
0.4060000000000006,OQMD
1.0439999999999996,OQMD
2.0909999999999997,OQMD
2.4509999999999996,OQMD
2.7809999999999997,OQMD
0.30600000000000005,OQMD
1.35,OQMD
1.2530000000000001,OQMD
1.1560000000000006,OQMD
1.7679999999999993,OQMD
0.376,OQMD
1.088,OQMD
2.322,OQMD
2.4050000000000002,OQMD
1.112,OQMD
1.0810000000000004,OQMD
3.378,OQMD
3.2889999999999997,OQMD
0.368,JARVIS
3.3660000000000005,OQMD
1.7039999999999997,OQMD
3.2530000000000006,OQMD
0.26400000000000023,OQMD
0.326000000000001,OQMD
1.303,OQMD
0.328999999999999,OQMD
1.6589999999999998,OQMD
2.334,OQMD
1.9650000000000003,OQMD
3.0100000000000007,OQMD
2.1519999999999997,OQMD
0.629,OQMD
0.407,OQMD
0.9180000000000001,OQMD
2.0380000000000003,OQMD
0.72,OQMD
2.272,OQMD
0.8239999999999998,OQMD
1.0040000000000004,OQMD
1.8101,MP
0.9359999999999999,OQMD
2.744,OQMD
3.0637,MP
1.298,OQMD
3.218,OQMD
2.4899999999999998,OQMD
4.675000000000001,OQMD
2.2969999999999997,OQMD
1.9049999999999998,OQMD
1.269,OQMD
3.310799999999999,MP
1.066,JARVIS
2.973,OQMD
0.32399999999999984,OQMD
3.266,OQMD
1.472899999999999,MP
1.2309999999999999,OQMD
1.0860000000000003,OQMD
2.5679,MP
1.0270000000000001,OQMD
2.6810000000000005,OQMD
3.983,OQMD
1.2230000000000003,OQMD
0.982,OQMD
0.418,OQMD
1.0389999999999997,OQMD
1.1736,MP
1.2599999999999998,OQMD
3.7129000000000003,MP
1.3979999999999997,OQMD
0.3860000000000001,OQMD
1.8170000000000002,MP
3.2399999999999993,OQMD
1.2649999999999997,OQMD
